CUST_NO,PRODUCT,DEALERSHIP,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_DATE,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,DELIVERY_CHARGES,QUANTITY,DISCOUNT,HOLDBACK,REBATE
5131,86526,2,Cash,200,2452324,01/10/2005 00:00:00,1047268,86478,130521,2849.79,26.00,1,23.000400,65.00,39.00
5131,86518,2,Loan,200,2452324,01/10/2005 00:00:00,1047268,86440,162625,2495.48,53.40,1,3.637959,66.75,40.05
5326,86520,24,Cash,200,2452326,01/10/2005 00:00:00,1047569,86443,183224,191.43,3.50,1,23.061251,4.38,2.63
5326,86510,24,Loan,200,2452326,01/10/2005 00:00:00,1047569,86482,132806,1125.11,22.40,1,12.127625,28.00,16.80
21,2002,8,Bank Draft,200,2452327,01/10/2005 00:00:00,1046796,86491,142209,50257.71,510.00,1,9.691740,1275.00,765.00
3219,86524,7,Loan,125,2452327,01/10/2005 00:00:00,1046632,86453,82023,993.78,19.00,1,16.947489,23.75,14.25
5834,86513,4,Bank Draft,200,2452327,01/10/2005 00:00:00,1047179,86463,74021,3294.38,34.50,1,6.061388,86.25,51.75
5834,86526,4,Bank Draft,200,2452327,01/10/2005 00:00:00,1047179,86463,144828,2849.79,26.00,1,23.000400,65.00,39.00
4234,86502,16,Cash,200,2452327,01/10/2005 00:00:00,1046943,86489,141531,559.78,12.10,1,2.423469,15.13,9.08
4234,86510,16,Loan,200,2452327,01/10/2005 00:00:00,1046943,86489,154409,1125.11,22.40,1,12.127625,28.00,16.80
3219,2001,7,Cash,200,2452327,01/10/2005 00:00:00,1046632,86453,92719,83048.01,780.00,1,19.400568,1950.00,1170.00
4234,86533,16,Cash,125,2452327,01/10/2005 00:00:00,1046943,86489,110619,4486.68,44.25,1,13.350497,110.63,66.38
5834,86501,4,Loan,200,2452327,01/10/2005 00:00:00,1047179,86463,143131,741.38,6.90,1,20.619433,17.25,10.35
3219,2002,7,Bank Draft,200,2452327,01/10/2005 00:00:00,1046632,86453,81127,50257.71,510.00,1,9.691740,1275.00,765.00
6313,86522,12,Loan,200,2452330,01/10/2005 00:00:00,1046769,86435,140920,2707.65,26.70,1,13.347853,66.75,40.05
6313,2001,12,Loan,200,2452330,01/10/2005 00:00:00,1046769,86435,121554,83048.01,780.00,1,19.400568,1950.00,1170.00
6313,2002,12,Bank Draft,200,2452330,01/10/2005 00:00:00,1046769,86435,150717,50257.71,510.00,1,9.691740,1275.00,765.00
3312,2003,8,Loan,200,2452330,01/10/2005 00:00:00,1046949,86491,130841,85317.59,840.00,1,13.322262,2100.00,1260.00
6723,86516,15,Bank Draft,200,2452331,01/10/2005 00:00:00,1047739,86476,90019,3951.87,84.60,1,3.639684,105.75,63.45
5907,2002,12,Cash,200,2452331,01/10/2005 00:00:00,1046606,86435,124422,50257.71,510.00,1,9.691740,1275.00,765.00
5907,86501,12,Other,200,2452331,01/10/2005 00:00:00,1046606,86435,152208,741.38,6.90,1,20.619433,17.25,10.35
6173,86526,12,Cash,200,2452331,01/10/2005 00:00:00,1047122,86435,135156,2849.79,26.00,1,23.000400,65.00,39.00
6796,86518,9,Cash,200,2452331,01/10/2005 00:00:00,1047856,86419,115132,2495.48,53.40,1,3.637959,66.75,40.05
6723,86532,15,Loan,200,2452331,01/10/2005 00:00:00,1047739,86455,164139,205.72,2.25,1,1.213157,5.63,3.38
6723,86528,15,Bank Draft,200,2452331,01/10/2005 00:00:00,1047739,86429,173238,226.65,4.25,2,19.356162,10.63,6.38
5907,86528,12,Cash,200,2452331,01/10/2005 00:00:00,1046606,86435,95839,453.31,4.25,1,19.356162,10.63,6.38
6173,86526,12,Bank Draft,200,2452331,01/10/2005 00:00:00,1047122,86435,170349,2849.79,26.00,1,23.000400,65.00,39.00
5907,86505,12,Bank Draft,200,2452331,01/10/2005 00:00:00,1046606,86435,184226,694.73,6.70,1,15.721135,16.75,10.05
6723,86526,15,Bank Draft,200,2452331,01/10/2005 00:00:00,1047739,86444,92634,2849.79,26.00,1,23.000400,65.00,39.00
6723,86511,15,Bank Draft,200,2452331,01/10/2005 00:00:00,1047739,86455,72311,4603.22,44.50,1,15.768463,111.25,66.75
6796,86503,9,Cash,200,2452331,01/10/2005 00:00:00,1047856,86419,85133,680.34,7.05,1,7.272592,17.63,10.58
6173,86514,12,Bank Draft,200,2452331,01/10/2005 00:00:00,1047122,86435,175453,1024.78,11.20,1,1.212146,28.00,16.80
6723,86536,15,Cash,200,2452331,01/10/2005 00:00:00,1047739,86476,163401,1178.46,12.20,1,7.264328,30.50,18.30
6173,86539,12,Loan,200,2452331,01/10/2005 00:00:00,1047122,86435,82442,1674.76,18.50,1,0.000000,46.25,27.75
6689,2004,3,Lease,105,2452332,01/10/2005 00:00:00,1046611,86414,110735,54771.93,540.00,1,13.344736,1350.00,810.00
5716,2003,18,Other,200,2452332,01/10/2005 00:00:00,1047233,86488,114542,85317.59,840.00,1,13.322262,2100.00,1260.00
6513,86507,13,Loan,200,2452332,01/10/2005 00:00:00,1047972,86438,71142,411.32,4.50,1,1.213527,11.25,6.75
6689,2000,3,Cash,200,2452332,01/10/2005 00:00:00,1046611,86414,132847,93380.00,1840.00,1,13.333333,2300.00,1380.00
6513,86527,13,Loan,200,2452332,01/10/2005 00:00:00,1047972,86484,140948,873.88,17.40,1,12.129190,21.75,13.05
6689,2004,3,Other,200,2452332,01/10/2005 00:00:00,1046611,86414,184631,27385.97,540.00,2,13.344736,1350.00,810.00
6513,86513,13,Cash,200,2452332,01/10/2005 00:00:00,1047972,86438,124650,3294.38,34.50,1,6.061388,86.25,51.75
6689,86540,3,Cash,105,2452332,01/10/2005 00:00:00,1046611,86414,163623,1171.29,22.40,1,16.953437,28.00,16.80
6466,86539,20,Loan,125,2452334,01/10/2005 00:00:00,1047459,86469,114002,1674.76,18.50,1,0.000000,46.25,27.75
3839,86504,23,Lease,200,2452334,01/10/2005 00:00:00,1047831,86421,154633,596.28,12.90,1,2.425813,16.13,9.68
6466,86525,20,Bank Draft,200,2452334,01/10/2005 00:00:00,1047459,86469,181239,229.74,4.40,1,16.984402,5.50,3.30
3839,86509,23,Other,105,2452334,01/10/2005 00:00:00,1047831,86479,135612,199.37,6.20,3,7.275483,15.50,9.30
2380,86503,4,Other,200,2452334,01/10/2005 00:00:00,1047151,86409,73058,340.17,7.05,2,7.272592,17.63,10.58
6466,86536,20,Bank Draft,200,2452334,01/10/2005 00:00:00,1047459,86469,103004,1178.46,12.20,1,7.264328,30.50,18.30
2380,2001,4,Cash,200,2452334,01/10/2005 00:00:00,1047151,86409,133854,83048.01,780.00,1,19.400568,1950.00,1170.00
2380,86508,4,Loan,200,2452334,01/10/2005 00:00:00,1047151,86409,112717,640.61,6.20,1,15.791354,15.50,9.30
6349,86527,17,Bank Draft,200,2452335,01/11/2005 00:00:00,1047404,86460,71341,873.88,17.40,1,12.129190,21.75,13.05
6349,86506,17,Loan,200,2452335,01/11/2005 00:00:00,1047404,86492,142153,536.44,11.00,1,8.481262,13.75,8.25
6515,86513,18,Lease,200,2452335,01/11/2005 00:00:00,1047081,86413,74733,3294.38,34.50,1,6.061388,86.25,51.75
6515,86521,18,Bank Draft,200,2452335,01/11/2005 00:00:00,1047081,86462,141440,4650.50,42.50,1,23.051670,106.25,63.75
6515,86539,18,Loan,200,2452335,01/11/2005 00:00:00,1047081,86425,123120,1674.76,18.50,1,0.000000,46.25,27.75
6349,86506,17,Bank Draft,200,2452335,01/11/2005 00:00:00,1047404,86467,141055,536.44,11.00,1,8.481262,13.75,8.25
6515,86517,18,Bank Draft,200,2452335,01/11/2005 00:00:00,1047081,86462,161703,2655.00,26.70,1,10.917274,66.75,40.05
6349,86533,17,Cash,200,2452335,01/11/2005 00:00:00,1047404,86487,73542,4486.68,44.25,1,13.350497,110.63,66.38
4587,86527,15,Bank Draft,200,2452336,01/11/2005 00:00:00,1047543,86476,115509,873.88,17.40,1,12.129190,21.75,13.05
4587,86509,15,Lease,200,2452336,01/11/2005 00:00:00,1047543,86476,120824,560.91,6.20,1,0.000000,15.50,9.30
3942,86521,7,Other,200,2452337,01/11/2005 00:00:00,1047575,86453,113459,4650.50,42.50,1,23.051670,106.25,63.75
3942,86540,7,Other,200,2452337,01/11/2005 00:00:00,1047575,86481,74628,1171.29,22.40,1,16.953437,28.00,16.80
3942,86517,7,Bank Draft,200,2452337,01/11/2005 00:00:00,1047575,86427,94045,2655.00,26.70,1,10.917274,66.75,40.05
3942,86528,7,Loan,200,2452337,01/11/2005 00:00:00,1047575,86453,91413,453.31,4.25,1,19.356162,10.63,6.38
2136,2001,5,Loan,200,2452339,01/11/2005 00:00:00,1046740,86459,153739,83048.01,780.00,1,19.400568,1950.00,1170.00
4041,86537,14,Bank Draft,200,2452339,01/11/2005 00:00:00,1047898,86456,91659,2034.68,45.00,1,0.000000,56.25,33.75
4005,86506,23,Cash,200,2452339,01/11/2005 00:00:00,1046459,86470,150427,536.44,11.00,1,8.481262,13.75,8.25
576,2004,5,Bank Draft,200,2452339,01/11/2005 00:00:00,1046476,86459,170640,54771.93,540.00,1,13.344736,1350.00,810.00
6560,86528,20,Cash,200,2452339,01/11/2005 00:00:00,1046346,86469,181436,453.31,4.25,1,19.356162,10.63,6.38
6560,86510,20,Cash,200,2452339,01/11/2005 00:00:00,1046346,86469,184117,1125.11,22.40,1,12.127625,28.00,16.80
4041,86530,14,Loan,105,2452339,01/11/2005 00:00:00,1047898,86442,90724,3118.89,62.00,1,12.105156,77.50,46.50
6560,86537,20,Bank Draft,200,2452339,01/11/2005 00:00:00,1046346,86469,153915,678.23,45.00,3,0.000000,56.25,33.75
4041,86502,14,Lease,200,2452339,01/11/2005 00:00:00,1047898,86451,143425,553.73,12.10,1,1.211735,15.13,9.08
4005,86515,23,Cash,200,2452339,01/11/2005 00:00:00,1046459,86458,74048,2462.19,22.50,1,23.049645,56.25,33.75
6560,86540,20,Lease,105,2452339,01/11/2005 00:00:00,1046346,86469,151423,1171.29,22.40,1,16.953437,28.00,16.80
6484,86501,15,Other,200,2452340,01/11/2005 00:00:00,1046806,86444,180548,741.38,6.90,1,20.619433,17.25,10.35
6484,2001,15,Bank Draft,200,2452340,01/11/2005 00:00:00,1046806,86476,155301,83048.01,780.00,1,19.400568,1950.00,1170.00
6484,86503,15,Lease,200,2452340,01/11/2005 00:00:00,1046806,86429,102659,680.34,7.05,1,7.272592,17.63,10.58
5635,2004,23,Loan,200,2452341,01/11/2005 00:00:00,1046725,86479,153348,54771.93,540.00,1,13.344736,1350.00,810.00
5403,86523,13,Lease,200,2452341,01/11/2005 00:00:00,1047585,86401,185320,2590.19,23.45,1,24.255410,58.63,35.18
2387,2002,23,Lease,200,2452341,01/11/2005 00:00:00,1046498,86470,184629,50257.71,510.00,1,9.691740,1275.00,765.00
5635,86511,23,Bank Draft,200,2452341,01/11/2005 00:00:00,1046725,86470,83129,4603.22,44.50,1,15.768463,111.25,66.75
5403,86535,13,Bank Draft,200,2452341,01/11/2005 00:00:00,1047585,86401,82628,359.09,3.25,1,24.245629,8.13,4.88
5403,86501,13,Cash,200,2452341,01/11/2005 00:00:00,1047585,86438,71044,741.38,6.90,1,20.619433,17.25,10.35
690,2000,15,Other,200,2452342,01/11/2005 00:00:00,1047559,86444,131209,93380.00,1840.00,1,13.333333,2300.00,1380.00
2529,86520,26,Cash,200,2452342,01/11/2005 00:00:00,1046985,86499,112610,191.43,3.50,1,23.061251,4.38,2.63
2529,86527,26,Bank Draft,200,2452342,01/11/2005 00:00:00,1046985,86499,182559,436.94,17.40,2,12.129190,21.75,13.05
2601,86542,27,Loan,200,2452343,01/11/2005 00:00:00,1047798,86417,182722,179.52,3.50,1,14.531173,4.38,2.63
2601,86536,27,Bank Draft,200,2452343,01/11/2005 00:00:00,1047798,86417,140524,1178.46,12.20,1,7.264328,30.50,18.30
5861,86513,28,Loan,200,2452344,01/11/2005 00:00:00,1047785,86422,93420,3294.38,34.50,1,6.061388,86.25,51.75
5861,86504,28,Cash,200,2452344,01/11/2005 00:00:00,1047785,86454,84436,596.28,12.90,1,2.425813,16.13,9.68
5861,86522,28,Other,200,2452344,01/11/2005 00:00:00,1047785,86422,71713,938.15,53.40,3,18.201618,66.75,40.05
2183,86517,28,Other,200,2452345,01/11/2005 00:00:00,1047721,86495,112229,2655.00,26.70,1,10.917274,66.75,40.05
3238,86513,28,Other,200,2452345,01/11/2005 00:00:00,1047699,86495,80647,3294.38,34.50,1,6.061388,86.25,51.75
4520,86530,6,Lease,200,2452345,01/11/2005 00:00:00,1046280,86402,155345,3118.89,62.00,1,12.105156,77.50,46.50
6131,86516,25,Bank Draft,200,2452345,01/11/2005 00:00:00,1047952,86452,130227,3951.87,84.60,1,3.639684,105.75,63.45
4520,86504,6,Other,200,2452345,01/11/2005 00:00:00,1046280,86403,135159,596.28,12.90,1,2.425813,16.13,9.68
2183,86542,28,Loan,200,2452345,01/11/2005 00:00:00,1047721,86446,150945,179.52,3.50,1,14.531173,4.38,2.63
3238,86511,28,Lease,200,2452345,01/11/2005 00:00:00,1047699,86446,75655,4603.22,44.50,1,15.768463,111.25,66.75
4520,86536,6,Other,200,2452345,01/11/2005 00:00:00,1046280,86402,184101,1178.46,12.20,1,7.264328,30.50,18.30
6131,86510,25,Cash,200,2452345,01/11/2005 00:00:00,1047952,86486,132050,1125.11,22.40,1,12.127625,28.00,16.80
2615,2000,20,Other,200,2452346,01/11/2005 00:00:00,1046676,86469,162144,93380.00,1840.00,1,13.333333,2300.00,1380.00
5696,86528,22,Other,200,2452346,01/11/2005 00:00:00,1047212,86477,140248,453.31,4.25,1,19.356162,10.63,6.38
5696,86501,22,Cash,200,2452346,01/11/2005 00:00:00,1047212,86404,134803,741.38,6.90,1,20.619433,17.25,10.35
5696,86526,22,Cash,200,2452346,01/11/2005 00:00:00,1047212,86430,163837,2849.79,26.00,1,23.000400,65.00,39.00
955,2000,17,Cash,200,2452346,01/11/2005 00:00:00,1046286,86492,160338,93380.00,1840.00,1,13.333333,2300.00,1380.00
5696,86529,22,Loan,200,2452346,01/11/2005 00:00:00,1047212,86471,100149,1350.98,28.00,1,7.272881,35.00,21.00
4925,86524,28,Bank Draft,200,2452347,01/11/2005 00:00:00,1047029,86446,122627,993.78,19.00,1,16.947489,23.75,14.25
849,86521,7,Loan,200,2452347,01/11/2005 00:00:00,1047601,86481,80757,4650.50,42.50,1,23.051670,106.25,63.75
849,86508,7,Lease,200,2452347,01/11/2005 00:00:00,1047601,86481,73046,640.61,6.20,1,15.791354,15.50,9.30
2362,86526,26,Bank Draft,200,2452347,01/11/2005 00:00:00,1046554,86493,134342,2849.79,26.00,1,23.000400,65.00,39.00
2362,86518,26,Other,200,2452347,01/11/2005 00:00:00,1046554,86493,154710,2495.48,53.40,1,3.637959,66.75,40.05
4925,86539,28,Bank Draft,200,2452347,01/11/2005 00:00:00,1047029,86454,71503,1674.76,18.50,1,0.000000,46.25,27.75
6759,86501,28,Bank Draft,200,2452347,01/11/2005 00:00:00,1046743,86446,100637,741.38,6.90,1,20.619433,17.25,10.35
2362,86532,26,Bank Draft,200,2452347,01/11/2005 00:00:00,1046554,86499,162412,205.72,2.25,1,1.213157,5.63,3.38
6759,86523,28,Loan,200,2452347,01/11/2005 00:00:00,1046743,86446,131854,2449.49,23.45,1,16.978787,58.63,35.18
4925,86504,28,Bank Draft,200,2452347,01/11/2005 00:00:00,1047029,86422,145037,596.28,12.90,1,2.425813,16.13,9.68
6759,86513,28,Cash,200,2452347,01/11/2005 00:00:00,1046743,86495,123221,3294.38,34.50,1,6.061388,86.25,51.75
4925,86539,28,Lease,200,2452347,01/11/2005 00:00:00,1047029,86446,85445,1674.76,18.50,1,0.000000,46.25,27.75
6759,86518,28,Cash,200,2452347,01/11/2005 00:00:00,1046743,86495,72614,2495.48,53.40,1,3.637959,66.75,40.05
2362,86523,26,Bank Draft,200,2452347,01/11/2005 00:00:00,1046554,86499,125613,2519.84,23.45,1,20.617099,58.63,35.18
3276,2004,3,Lease,200,2452348,01/11/2005 00:00:00,1046609,86416,160754,54771.93,540.00,1,13.344736,1350.00,810.00
818,86538,13,Cash,200,2452348,01/11/2005 00:00:00,1047771,86401,142816,359.02,7.00,1,14.531660,8.75,5.25
818,86531,13,Bank Draft,200,2452348,01/11/2005 00:00:00,1047771,86401,185112,350.75,3.45,1,13.306272,8.63,5.17
3276,86541,3,Cash,200,2452348,01/11/2005 00:00:00,1046609,86414,92150,729.53,14.10,1,15.761641,17.63,10.58
1323,2000,27,Other,200,2452349,01/11/2005 00:00:00,1046667,86417,180247,93380.00,1840.00,1,13.333333,2300.00,1380.00
1323,86507,27,Lease,200,2452349,01/11/2005 00:00:00,1046667,86417,83901,411.32,4.50,1,1.213527,11.25,6.75
2750,86542,13,Other,200,2452349,01/11/2005 00:00:00,1046326,86438,142126,179.52,3.50,1,14.531173,4.38,2.63
2750,86511,13,Lease,200,2452349,01/11/2005 00:00:00,1046326,86401,73546,4603.22,44.50,1,15.768463,111.25,66.75
4891,86514,24,Loan,200,2452350,01/11/2005 00:00:00,1046413,86482,151708,1024.78,11.20,1,1.212146,28.00,16.80
4417,86529,12,Loan,200,2452350,01/11/2005 00:00:00,1047502,86435,162511,1350.98,28.00,1,7.272881,35.00,21.00
4336,86524,13,Bank Draft,200,2452350,01/11/2005 00:00:00,1047960,86438,135506,993.78,19.00,1,16.947489,23.75,14.25
4417,86505,12,Loan,200,2452350,01/11/2005 00:00:00,1047502,86435,114722,694.73,6.70,1,15.721135,16.75,10.05
4891,86528,24,Bank Draft,200,2452350,01/11/2005 00:00:00,1046413,86482,183925,453.31,4.25,1,19.356162,10.63,6.38
4891,86517,24,Lease,200,2452350,01/11/2005 00:00:00,1046413,86443,80120,2655.00,26.70,1,10.917274,66.75,40.05
4336,86532,13,Bank Draft,200,2452350,01/11/2005 00:00:00,1047960,86484,113448,205.72,2.25,1,1.213157,5.63,3.38
4417,86527,12,Loan,200,2452350,01/11/2005 00:00:00,1047502,86435,113214,873.88,17.40,1,12.129190,21.75,13.05
5657,86542,27,Bank Draft,200,2452351,01/11/2005 00:00:00,1047749,86417,175517,179.52,3.50,1,14.531173,4.38,2.63
5657,86523,27,Lease,200,2452351,01/11/2005 00:00:00,1047749,86494,183643,2144.64,46.90,1,1.212771,58.63,35.18
5657,86516,27,Bank Draft,200,2452351,01/11/2005 00:00:00,1047749,86494,140936,3951.87,84.60,1,3.639684,105.75,63.45
5657,86501,27,Lease,200,2452351,01/11/2005 00:00:00,1047749,86417,182214,741.38,6.90,1,20.619433,17.25,10.35
5657,86512,27,Bank Draft,200,2452351,01/11/2005 00:00:00,1047749,86417,100359,4302.96,45.00,1,6.051711,112.50,67.50
5657,2004,27,Other,200,2452351,01/11/2005 00:00:00,1047749,86417,161229,54771.93,540.00,1,13.344736,1350.00,810.00
5657,86506,27,Cash,200,2452351,01/11/2005 00:00:00,1047749,86494,82602,536.44,11.00,1,8.481262,13.75,8.25
5657,86520,27,Cash,200,2452351,01/11/2005 00:00:00,1047749,86417,161431,95.72,3.50,2,23.061251,4.38,2.63
5657,86506,27,Bank Draft,200,2452351,01/11/2005 00:00:00,1047749,86417,140514,536.44,11.00,1,8.481262,13.75,8.25
208,2001,12,Loan,200,2452352,01/11/2005 00:00:00,1047249,86435,145657,83048.01,780.00,1,19.400568,1950.00,1170.00
5033,86536,28,Lease,200,2452353,01/11/2005 00:00:00,1046486,86422,140910,1178.46,12.20,1,7.264328,30.50,18.30
3549,86540,3,Loan,200,2452353,01/11/2005 00:00:00,1046495,86416,152731,1171.29,22.40,1,16.953437,28.00,16.80
3549,86510,3,Other,200,2452353,01/11/2005 00:00:00,1046495,86414,143938,1125.11,22.40,1,12.127625,28.00,16.80
5033,2003,28,Bank Draft,200,2452353,01/11/2005 00:00:00,1046486,86454,115604,85317.59,840.00,1,13.322262,2100.00,1260.00
6103,86512,29,Cash,200,2452353,01/11/2005 00:00:00,1047641,86436,120023,4302.96,45.00,1,6.051711,112.50,67.50
6103,2000,29,Lease,200,2452353,01/11/2005 00:00:00,1047641,86441,172601,93380.00,1840.00,1,13.333333,2300.00,1380.00
6103,86529,29,Bank Draft,200,2452353,01/11/2005 00:00:00,1047641,86441,102431,1350.98,28.00,1,7.272881,35.00,21.00
5033,86509,28,Lease,200,2452353,01/11/2005 00:00:00,1046486,86446,132103,653.91,12.40,1,18.188708,15.50,9.30
1218,2001,15,Other,200,2452353,01/11/2005 00:00:00,1046982,86455,94749,83048.01,780.00,1,19.400568,1950.00,1170.00
3549,86531,3,Other,200,2452353,01/11/2005 00:00:00,1046495,86416,75818,350.75,3.45,1,13.306272,8.63,5.17
3549,86521,3,Bank Draft,200,2452353,01/11/2005 00:00:00,1046495,86416,144318,4650.50,42.50,1,23.051670,106.25,63.75
4300,86508,15,Loan,200,2452354,01/11/2005 00:00:00,1046506,86444,121652,640.61,6.20,1,15.791354,15.50,9.30
4300,86527,15,Cash,200,2452354,01/11/2005 00:00:00,1046506,86429,171329,873.88,17.40,1,12.129190,21.75,13.05
4300,86513,15,Cash,200,2452354,01/11/2005 00:00:00,1046506,86455,173919,3294.38,34.50,1,6.061388,86.25,51.75
4300,86510,15,Loan,200,2452354,01/11/2005 00:00:00,1046506,86444,115553,1125.11,22.40,1,12.127625,28.00,16.80
5583,86520,23,Other,200,2452354,01/11/2005 00:00:00,1047234,86421,150112,191.43,3.50,1,23.061251,4.38,2.63
5583,86542,23,Cash,200,2452354,01/11/2005 00:00:00,1047234,86470,170928,179.52,3.50,1,14.531173,4.38,2.63
5583,86508,23,Bank Draft,200,2452354,01/11/2005 00:00:00,1047234,86458,142243,640.61,6.20,1,15.791354,15.50,9.30
4300,2000,15,Cash,200,2452354,01/11/2005 00:00:00,1046506,86455,85748,93380.00,1840.00,1,13.333333,2300.00,1380.00
5583,86525,23,Bank Draft,200,2452354,01/11/2005 00:00:00,1047234,86479,144544,229.74,4.40,1,16.984402,5.50,3.30
5583,86510,23,Loan,200,2452354,01/11/2005 00:00:00,1047234,86470,84141,1125.11,22.40,1,12.127625,28.00,16.80
2769,86520,24,Other,200,2452354,01/11/2005 00:00:00,1047498,86482,75405,191.43,3.50,1,23.061251,4.38,2.63
2769,86536,24,Cash,200,2452354,01/11/2005 00:00:00,1047498,86443,103800,1178.46,12.20,1,7.264328,30.50,18.30
4300,86515,15,Other,200,2452354,01/11/2005 00:00:00,1046506,86455,181805,2462.19,22.50,1,23.049645,56.25,33.75
6775,86525,4,Lease,200,2452355,01/11/2005 00:00:00,1046815,86409,114202,229.74,4.40,1,16.984402,5.50,3.30
5614,2004,2,Bank Draft,200,2452355,01/11/2005 00:00:00,1046854,86420,102035,54771.93,540.00,1,13.344736,1350.00,810.00
6775,86525,4,Cash,200,2452355,01/11/2005 00:00:00,1046815,86412,74643,229.74,4.40,1,16.984402,5.50,3.30
6775,86504,4,Lease,200,2452355,01/11/2005 00:00:00,1046815,86463,142940,596.28,12.90,1,2.425813,16.13,9.68
6775,86524,4,Bank Draft,200,2452355,01/11/2005 00:00:00,1046815,86412,111315,993.78,19.00,1,16.947489,23.75,14.25
5614,86538,2,Other,200,2452355,01/11/2005 00:00:00,1046854,86423,153658,359.02,7.00,1,14.531660,8.75,5.25
5614,86527,2,Bank Draft,200,2452355,01/11/2005 00:00:00,1046854,86474,131709,873.88,17.40,1,12.129190,21.75,13.05
6214,86537,22,Loan,200,2452356,01/11/2005 00:00:00,1046243,86471,131125,2034.68,45.00,1,0.000000,56.25,33.75
6214,86522,22,Cash,200,2452356,01/11/2005 00:00:00,1046243,86471,143015,2547.45,53.40,1,6.067206,66.75,40.05
6214,86528,22,Other,200,2452356,01/11/2005 00:00:00,1046243,86477,104930,453.31,4.25,1,19.356162,10.63,6.38
4005,86514,23,Cash,200,2452357,01/11/2005 00:00:00,1046441,86490,72227,1024.78,11.20,1,1.212146,28.00,16.80
4436,86522,22,Cash,125,2452357,01/11/2005 00:00:00,1047565,86483,185350,2787.75,53.40,1,16.988177,66.75,40.05
4436,86501,22,Bank Draft,200,2452357,01/11/2005 00:00:00,1047565,86404,121907,741.38,6.90,1,20.619433,17.25,10.35
5088,2001,10,Bank Draft,200,2452357,01/11/2005 00:00:00,1046921,86461,72432,83048.01,780.00,1,19.400568,1950.00,1170.00
4436,86525,22,Other,200,2452357,01/11/2005 00:00:00,1047565,86477,120542,229.74,4.40,1,16.984402,5.50,3.30
4005,86510,23,Other,200,2452357,01/11/2005 00:00:00,1046441,86470,93452,1125.11,22.40,1,12.127625,28.00,16.80
5088,86504,10,Bank Draft,200,2452357,01/11/2005 00:00:00,1046921,86448,160755,596.28,12.90,1,2.425813,16.13,9.68
4298,86501,16,Other,200,2452358,01/11/2005 00:00:00,1047965,86489,163624,741.38,6.90,1,20.619433,17.25,10.35
4298,86540,16,Lease,200,2452358,01/11/2005 00:00:00,1047965,86489,94041,1171.29,22.40,1,16.953437,28.00,16.80
3665,86507,1,Cash,200,2452358,01/11/2005 00:00:00,1046361,86445,162257,411.32,4.50,1,1.213527,11.25,6.75
4298,86531,16,Other,200,2452358,01/11/2005 00:00:00,1047965,86457,80529,350.75,3.45,1,13.306272,8.63,5.17
3665,86501,1,Bank Draft,200,2452358,01/11/2005 00:00:00,1046361,86445,180232,741.38,6.90,1,20.619433,17.25,10.35
3665,86524,1,Cash,200,2452358,01/11/2005 00:00:00,1046361,86445,93635,993.78,19.00,1,16.947489,23.75,14.25
3665,86530,1,Bank Draft,200,2452358,01/11/2005 00:00:00,1046361,86445,72356,3118.89,62.00,1,12.105156,77.50,46.50
4298,86516,16,Bank Draft,200,2452358,01/11/2005 00:00:00,1047965,86457,120528,3951.87,84.60,1,3.639684,105.75,63.45
