DATE_SK,DATE_VALUE,DATE_NUM,YEAR_MONTH_NUMBER,CALENDAR_QUARTER,MONTH_NUM,MONTH_NAME,MONTH_SHORT_NAME,WEEK_NUM,DAY_NUM_OF_YEAR,DAY_NUM_OF_MONTH,DAY_NUM_OF_WEEK,DAY_NAME,DAY_SHORT_NAME,QUARTER_NUM,YEAR_QUARTER_NUM,DAY_NUM_OF_QUARTER
19910828,1991-08-28,19910828,199108,Qtr 3,8,August,Aug,35,240,28,4,Wednesday,Wed,3,19913,59
19910829,1991-08-29,19910829,199108,Qtr 3,8,August,Aug,35,241,29,5,Thursday,Thu,3,19913,60
19910830,1991-08-30,19910830,199108,Qtr 3,8,August,Aug,35,242,30,6,Friday,Fri,3,19913,61
19910831,1991-08-31,19910831,199108,Qtr 3,8,August,Aug,35,243,31,7,Saturday,Sat,3,19913,62
19910901,1991-09-01,19910901,199109,Qtr 3,9,September,Sep,35,244,1,1,Sunday,Sun,3,19913,63
19910902,1991-09-02,19910902,199109,Qtr 3,9,September,Sep,36,245,2,2,Monday,Mon,3,19913,64
19910903,1991-09-03,19910903,199109,Qtr 3,9,September,Sep,36,246,3,3,Tuesday,Tue,3,19913,65
19910904,1991-09-04,19910904,199109,Qtr 3,9,September,Sep,36,247,4,4,Wednesday,Wed,3,19913,66
19910905,1991-09-05,19910905,199109,Qtr 3,9,September,Sep,36,248,5,5,Thursday,Thu,3,19913,67
19910906,1991-09-06,19910906,199109,Qtr 3,9,September,Sep,36,249,6,6,Friday,Fri,3,19913,68
19910907,1991-09-07,19910907,199109,Qtr 3,9,September,Sep,36,250,7,7,Saturday,Sat,3,19913,69
19910908,1991-09-08,19910908,199109,Qtr 3,9,September,Sep,36,251,8,1,Sunday,Sun,3,19913,70
19910909,1991-09-09,19910909,199109,Qtr 3,9,September,Sep,37,252,9,2,Monday,Mon,3,19913,71
19910910,1991-09-10,19910910,199109,Qtr 3,9,September,Sep,37,253,10,3,Tuesday,Tue,3,19913,72
19910911,1991-09-11,19910911,199109,Qtr 3,9,September,Sep,37,254,11,4,Wednesday,Wed,3,19913,73
19910912,1991-09-12,19910912,199109,Qtr 3,9,September,Sep,37,255,12,5,Thursday,Thu,3,19913,74
19910913,1991-09-13,19910913,199109,Qtr 3,9,September,Sep,37,256,13,6,Friday,Fri,3,19913,75
19910914,1991-09-14,19910914,199109,Qtr 3,9,September,Sep,37,257,14,7,Saturday,Sat,3,19913,76
19910915,1991-09-15,19910915,199109,Qtr 3,9,September,Sep,37,258,15,1,Sunday,Sun,3,19913,77
19910916,1991-09-16,19910916,199109,Qtr 3,9,September,Sep,38,259,16,2,Monday,Mon,3,19913,78
19910917,1991-09-17,19910917,199109,Qtr 3,9,September,Sep,38,260,17,3,Tuesday,Tue,3,19913,79
19910918,1991-09-18,19910918,199109,Qtr 3,9,September,Sep,38,261,18,4,Wednesday,Wed,3,19913,80
19910919,1991-09-19,19910919,199109,Qtr 3,9,September,Sep,38,262,19,5,Thursday,Thu,3,19913,81
19910920,1991-09-20,19910920,199109,Qtr 3,9,September,Sep,38,263,20,6,Friday,Fri,3,19913,82
19910921,1991-09-21,19910921,199109,Qtr 3,9,September,Sep,38,264,21,7,Saturday,Sat,3,19913,83
19910922,1991-09-22,19910922,199109,Qtr 3,9,September,Sep,38,265,22,1,Sunday,Sun,3,19913,84
19910923,1991-09-23,19910923,199109,Qtr 3,9,September,Sep,39,266,23,2,Monday,Mon,3,19913,85
19910924,1991-09-24,19910924,199109,Qtr 3,9,September,Sep,39,267,24,3,Tuesday,Tue,3,19913,86
19910925,1991-09-25,19910925,199109,Qtr 3,9,September,Sep,39,268,25,4,Wednesday,Wed,3,19913,87
19910926,1991-09-26,19910926,199109,Qtr 3,9,September,Sep,39,269,26,5,Thursday,Thu,3,19913,88
19910927,1991-09-27,19910927,199109,Qtr 3,9,September,Sep,39,270,27,6,Friday,Fri,3,19913,89
19910928,1991-09-28,19910928,199109,Qtr 3,9,September,Sep,39,271,28,7,Saturday,Sat,3,19913,90
19910929,1991-09-29,19910929,199109,Qtr 3,9,September,Sep,39,272,29,1,Sunday,Sun,3,19913,91
19910930,1991-09-30,19910930,199109,Qtr 3,9,September,Sep,40,273,30,2,Monday,Mon,3,19913,92
19911001,1991-10-01,19911001,199110,Qtr 4,10,October,Oct,40,274,1,3,Tuesday,Tue,4,19914,1
19911002,1991-10-02,19911002,199110,Qtr 4,10,October,Oct,40,275,2,4,Wednesday,Wed,4,19914,2
19911003,1991-10-03,19911003,199110,Qtr 4,10,October,Oct,40,276,3,5,Thursday,Thu,4,19914,3
19911004,1991-10-04,19911004,199110,Qtr 4,10,October,Oct,40,277,4,6,Friday,Fri,4,19914,4
19911005,1991-10-05,19911005,199110,Qtr 4,10,October,Oct,40,278,5,7,Saturday,Sat,4,19914,5
19911006,1991-10-06,19911006,199110,Qtr 4,10,October,Oct,40,279,6,1,Sunday,Sun,4,19914,6
19911007,1991-10-07,19911007,199110,Qtr 4,10,October,Oct,41,280,7,2,Monday,Mon,4,19914,7
19911008,1991-10-08,19911008,199110,Qtr 4,10,October,Oct,41,281,8,3,Tuesday,Tue,4,19914,8
19911009,1991-10-09,19911009,199110,Qtr 4,10,October,Oct,41,282,9,4,Wednesday,Wed,4,19914,9
19911010,1991-10-10,19911010,199110,Qtr 4,10,October,Oct,41,283,10,5,Thursday,Thu,4,19914,10
19911011,1991-10-11,19911011,199110,Qtr 4,10,October,Oct,41,284,11,6,Friday,Fri,4,19914,11
19911012,1991-10-12,19911012,199110,Qtr 4,10,October,Oct,41,285,12,7,Saturday,Sat,4,19914,12
19911013,1991-10-13,19911013,199110,Qtr 4,10,October,Oct,41,286,13,1,Sunday,Sun,4,19914,13
19911014,1991-10-14,19911014,199110,Qtr 4,10,October,Oct,42,287,14,2,Monday,Mon,4,19914,14
19911015,1991-10-15,19911015,199110,Qtr 4,10,October,Oct,42,288,15,3,Tuesday,Tue,4,19914,15
19911016,1991-10-16,19911016,199110,Qtr 4,10,October,Oct,42,289,16,4,Wednesday,Wed,4,19914,16
19911017,1991-10-17,19911017,199110,Qtr 4,10,October,Oct,42,290,17,5,Thursday,Thu,4,19914,17
19911018,1991-10-18,19911018,199110,Qtr 4,10,October,Oct,42,291,18,6,Friday,Fri,4,19914,18
19911019,1991-10-19,19911019,199110,Qtr 4,10,October,Oct,42,292,19,7,Saturday,Sat,4,19914,19
19911020,1991-10-20,19911020,199110,Qtr 4,10,October,Oct,42,293,20,1,Sunday,Sun,4,19914,20
19911021,1991-10-21,19911021,199110,Qtr 4,10,October,Oct,43,294,21,2,Monday,Mon,4,19914,21
19911022,1991-10-22,19911022,199110,Qtr 4,10,October,Oct,43,295,22,3,Tuesday,Tue,4,19914,22
19911023,1991-10-23,19911023,199110,Qtr 4,10,October,Oct,43,296,23,4,Wednesday,Wed,4,19914,23
19911024,1991-10-24,19911024,199110,Qtr 4,10,October,Oct,43,297,24,5,Thursday,Thu,4,19914,24
19911025,1991-10-25,19911025,199110,Qtr 4,10,October,Oct,43,298,25,6,Friday,Fri,4,19914,25
19911026,1991-10-26,19911026,199110,Qtr 4,10,October,Oct,43,299,26,7,Saturday,Sat,4,19914,26
19911027,1991-10-27,19911027,199110,Qtr 4,10,October,Oct,43,300,27,1,Sunday,Sun,4,19914,27
19911028,1991-10-28,19911028,199110,Qtr 4,10,October,Oct,44,301,28,2,Monday,Mon,4,19914,28
19911029,1991-10-29,19911029,199110,Qtr 4,10,October,Oct,44,302,29,3,Tuesday,Tue,4,19914,29
19911030,1991-10-30,19911030,199110,Qtr 4,10,October,Oct,44,303,30,4,Wednesday,Wed,4,19914,30
19911031,1991-10-31,19911031,199110,Qtr 4,10,October,Oct,44,304,31,5,Thursday,Thu,4,19914,31
19911101,1991-11-01,19911101,199111,Qtr 4,11,November,Nov,44,305,1,6,Friday,Fri,4,19914,32
19911102,1991-11-02,19911102,199111,Qtr 4,11,November,Nov,44,306,2,7,Saturday,Sat,4,19914,33
19911103,1991-11-03,19911103,199111,Qtr 4,11,November,Nov,44,307,3,1,Sunday,Sun,4,19914,34
19911104,1991-11-04,19911104,199111,Qtr 4,11,November,Nov,45,308,4,2,Monday,Mon,4,19914,35
19911105,1991-11-05,19911105,199111,Qtr 4,11,November,Nov,45,309,5,3,Tuesday,Tue,4,19914,36
19911106,1991-11-06,19911106,199111,Qtr 4,11,November,Nov,45,310,6,4,Wednesday,Wed,4,19914,37
19911107,1991-11-07,19911107,199111,Qtr 4,11,November,Nov,45,311,7,5,Thursday,Thu,4,19914,38
19911108,1991-11-08,19911108,199111,Qtr 4,11,November,Nov,45,312,8,6,Friday,Fri,4,19914,39
19911109,1991-11-09,19911109,199111,Qtr 4,11,November,Nov,45,313,9,7,Saturday,Sat,4,19914,40
19911110,1991-11-10,19911110,199111,Qtr 4,11,November,Nov,45,314,10,1,Sunday,Sun,4,19914,41
19911111,1991-11-11,19911111,199111,Qtr 4,11,November,Nov,46,315,11,2,Monday,Mon,4,19914,42
19911112,1991-11-12,19911112,199111,Qtr 4,11,November,Nov,46,316,12,3,Tuesday,Tue,4,19914,43
19911113,1991-11-13,19911113,199111,Qtr 4,11,November,Nov,46,317,13,4,Wednesday,Wed,4,19914,44
19911114,1991-11-14,19911114,199111,Qtr 4,11,November,Nov,46,318,14,5,Thursday,Thu,4,19914,45
19911115,1991-11-15,19911115,199111,Qtr 4,11,November,Nov,46,319,15,6,Friday,Fri,4,19914,46
19911116,1991-11-16,19911116,199111,Qtr 4,11,November,Nov,46,320,16,7,Saturday,Sat,4,19914,47
19911117,1991-11-17,19911117,199111,Qtr 4,11,November,Nov,46,321,17,1,Sunday,Sun,4,19914,48
19911118,1991-11-18,19911118,199111,Qtr 4,11,November,Nov,47,322,18,2,Monday,Mon,4,19914,49
19911119,1991-11-19,19911119,199111,Qtr 4,11,November,Nov,47,323,19,3,Tuesday,Tue,4,19914,50
19911120,1991-11-20,19911120,199111,Qtr 4,11,November,Nov,47,324,20,4,Wednesday,Wed,4,19914,51
19911121,1991-11-21,19911121,199111,Qtr 4,11,November,Nov,47,325,21,5,Thursday,Thu,4,19914,52
19911122,1991-11-22,19911122,199111,Qtr 4,11,November,Nov,47,326,22,6,Friday,Fri,4,19914,53
19911123,1991-11-23,19911123,199111,Qtr 4,11,November,Nov,47,327,23,7,Saturday,Sat,4,19914,54
19911124,1991-11-24,19911124,199111,Qtr 4,11,November,Nov,47,328,24,1,Sunday,Sun,4,19914,55
19911125,1991-11-25,19911125,199111,Qtr 4,11,November,Nov,48,329,25,2,Monday,Mon,4,19914,56
19911126,1991-11-26,19911126,199111,Qtr 4,11,November,Nov,48,330,26,3,Tuesday,Tue,4,19914,57
19911127,1991-11-27,19911127,199111,Qtr 4,11,November,Nov,48,331,27,4,Wednesday,Wed,4,19914,58
19911128,1991-11-28,19911128,199111,Qtr 4,11,November,Nov,48,332,28,5,Thursday,Thu,4,19914,59
19911129,1991-11-29,19911129,199111,Qtr 4,11,November,Nov,48,333,29,6,Friday,Fri,4,19914,60
19911130,1991-11-30,19911130,199111,Qtr 4,11,November,Nov,48,334,30,7,Saturday,Sat,4,19914,61
19911201,1991-12-01,19911201,199112,Qtr 4,12,December,Dec,48,335,1,1,Sunday,Sun,4,19914,62
19911202,1991-12-02,19911202,199112,Qtr 4,12,December,Dec,49,336,2,2,Monday,Mon,4,19914,63
19911203,1991-12-03,19911203,199112,Qtr 4,12,December,Dec,49,337,3,3,Tuesday,Tue,4,19914,64
19911204,1991-12-04,19911204,199112,Qtr 4,12,December,Dec,49,338,4,4,Wednesday,Wed,4,19914,65
19911205,1991-12-05,19911205,199112,Qtr 4,12,December,Dec,49,339,5,5,Thursday,Thu,4,19914,66
19911206,1991-12-06,19911206,199112,Qtr 4,12,December,Dec,49,340,6,6,Friday,Fri,4,19914,67
19911207,1991-12-07,19911207,199112,Qtr 4,12,December,Dec,49,341,7,7,Saturday,Sat,4,19914,68
19911208,1991-12-08,19911208,199112,Qtr 4,12,December,Dec,49,342,8,1,Sunday,Sun,4,19914,69
19911209,1991-12-09,19911209,199112,Qtr 4,12,December,Dec,50,343,9,2,Monday,Mon,4,19914,70
19911210,1991-12-10,19911210,199112,Qtr 4,12,December,Dec,50,344,10,3,Tuesday,Tue,4,19914,71
19911211,1991-12-11,19911211,199112,Qtr 4,12,December,Dec,50,345,11,4,Wednesday,Wed,4,19914,72
19911212,1991-12-12,19911212,199112,Qtr 4,12,December,Dec,50,346,12,5,Thursday,Thu,4,19914,73
19911213,1991-12-13,19911213,199112,Qtr 4,12,December,Dec,50,347,13,6,Friday,Fri,4,19914,74
19911214,1991-12-14,19911214,199112,Qtr 4,12,December,Dec,50,348,14,7,Saturday,Sat,4,19914,75
19911215,1991-12-15,19911215,199112,Qtr 4,12,December,Dec,50,349,15,1,Sunday,Sun,4,19914,76
19911216,1991-12-16,19911216,199112,Qtr 4,12,December,Dec,51,350,16,2,Monday,Mon,4,19914,77
19911217,1991-12-17,19911217,199112,Qtr 4,12,December,Dec,51,351,17,3,Tuesday,Tue,4,19914,78
19911218,1991-12-18,19911218,199112,Qtr 4,12,December,Dec,51,352,18,4,Wednesday,Wed,4,19914,79
19911219,1991-12-19,19911219,199112,Qtr 4,12,December,Dec,51,353,19,5,Thursday,Thu,4,19914,80
19911220,1991-12-20,19911220,199112,Qtr 4,12,December,Dec,51,354,20,6,Friday,Fri,4,19914,81
19911221,1991-12-21,19911221,199112,Qtr 4,12,December,Dec,51,355,21,7,Saturday,Sat,4,19914,82
19911222,1991-12-22,19911222,199112,Qtr 4,12,December,Dec,51,356,22,1,Sunday,Sun,4,19914,83
19911223,1991-12-23,19911223,199112,Qtr 4,12,December,Dec,52,357,23,2,Monday,Mon,4,19914,84
19911224,1991-12-24,19911224,199112,Qtr 4,12,December,Dec,52,358,24,3,Tuesday,Tue,4,19914,85
19911225,1991-12-25,19911225,199112,Qtr 4,12,December,Dec,52,359,25,4,Wednesday,Wed,4,19914,86
19911226,1991-12-26,19911226,199112,Qtr 4,12,December,Dec,52,360,26,5,Thursday,Thu,4,19914,87
19911227,1991-12-27,19911227,199112,Qtr 4,12,December,Dec,52,361,27,6,Friday,Fri,4,19914,88
19911228,1991-12-28,19911228,199112,Qtr 4,12,December,Dec,52,362,28,7,Saturday,Sat,4,19914,89
19911229,1991-12-29,19911229,199112,Qtr 4,12,December,Dec,52,363,29,1,Sunday,Sun,4,19914,90
19911230,1991-12-30,19911230,199112,Qtr 4,12,December,Dec,1,364,30,2,Monday,Mon,4,19914,91
19911231,1991-12-31,19911231,199112,Qtr 4,12,December,Dec,1,365,31,3,Tuesday,Tue,4,19914,92
19920101,1992-01-01,19920101,199201,Qtr 1,1,January,Jan,1,1,1,4,Wednesday,Wed,1,19921,1
19920102,1992-01-02,19920102,199201,Qtr 1,1,January,Jan,1,2,2,5,Thursday,Thu,1,19921,2
19920103,1992-01-03,19920103,199201,Qtr 1,1,January,Jan,1,3,3,6,Friday,Fri,1,19921,3
19920104,1992-01-04,19920104,199201,Qtr 1,1,January,Jan,1,4,4,7,Saturday,Sat,1,19921,4
19920105,1992-01-05,19920105,199201,Qtr 1,1,January,Jan,1,5,5,1,Sunday,Sun,1,19921,5
19920106,1992-01-06,19920106,199201,Qtr 1,1,January,Jan,2,6,6,2,Monday,Mon,1,19921,6
19920107,1992-01-07,19920107,199201,Qtr 1,1,January,Jan,2,7,7,3,Tuesday,Tue,1,19921,7
19920108,1992-01-08,19920108,199201,Qtr 1,1,January,Jan,2,8,8,4,Wednesday,Wed,1,19921,8
19920109,1992-01-09,19920109,199201,Qtr 1,1,January,Jan,2,9,9,5,Thursday,Thu,1,19921,9
19920110,1992-01-10,19920110,199201,Qtr 1,1,January,Jan,2,10,10,6,Friday,Fri,1,19921,10
19920111,1992-01-11,19920111,199201,Qtr 1,1,January,Jan,2,11,11,7,Saturday,Sat,1,19921,11
19920112,1992-01-12,19920112,199201,Qtr 1,1,January,Jan,2,12,12,1,Sunday,Sun,1,19921,12
19920113,1992-01-13,19920113,199201,Qtr 1,1,January,Jan,3,13,13,2,Monday,Mon,1,19921,13
19920114,1992-01-14,19920114,199201,Qtr 1,1,January,Jan,3,14,14,3,Tuesday,Tue,1,19921,14
19920115,1992-01-15,19920115,199201,Qtr 1,1,January,Jan,3,15,15,4,Wednesday,Wed,1,19921,15
19920116,1992-01-16,19920116,199201,Qtr 1,1,January,Jan,3,16,16,5,Thursday,Thu,1,19921,16
19920117,1992-01-17,19920117,199201,Qtr 1,1,January,Jan,3,17,17,6,Friday,Fri,1,19921,17
19920118,1992-01-18,19920118,199201,Qtr 1,1,January,Jan,3,18,18,7,Saturday,Sat,1,19921,18
19920119,1992-01-19,19920119,199201,Qtr 1,1,January,Jan,3,19,19,1,Sunday,Sun,1,19921,19
19920120,1992-01-20,19920120,199201,Qtr 1,1,January,Jan,4,20,20,2,Monday,Mon,1,19921,20
19920121,1992-01-21,19920121,199201,Qtr 1,1,January,Jan,4,21,21,3,Tuesday,Tue,1,19921,21
19920122,1992-01-22,19920122,199201,Qtr 1,1,January,Jan,4,22,22,4,Wednesday,Wed,1,19921,22
19920123,1992-01-23,19920123,199201,Qtr 1,1,January,Jan,4,23,23,5,Thursday,Thu,1,19921,23
19920124,1992-01-24,19920124,199201,Qtr 1,1,January,Jan,4,24,24,6,Friday,Fri,1,19921,24
19920125,1992-01-25,19920125,199201,Qtr 1,1,January,Jan,4,25,25,7,Saturday,Sat,1,19921,25
19920126,1992-01-26,19920126,199201,Qtr 1,1,January,Jan,4,26,26,1,Sunday,Sun,1,19921,26
19920127,1992-01-27,19920127,199201,Qtr 1,1,January,Jan,5,27,27,2,Monday,Mon,1,19921,27
19920128,1992-01-28,19920128,199201,Qtr 1,1,January,Jan,5,28,28,3,Tuesday,Tue,1,19921,28
19920129,1992-01-29,19920129,199201,Qtr 1,1,January,Jan,5,29,29,4,Wednesday,Wed,1,19921,29
19920130,1992-01-30,19920130,199201,Qtr 1,1,January,Jan,5,30,30,5,Thursday,Thu,1,19921,30
19920131,1992-01-31,19920131,199201,Qtr 1,1,January,Jan,5,31,31,6,Friday,Fri,1,19921,31
19920201,1992-02-01,19920201,199202,Qtr 1,2,February,Feb,5,32,1,7,Saturday,Sat,1,19921,32
19920202,1992-02-02,19920202,199202,Qtr 1,2,February,Feb,5,33,2,1,Sunday,Sun,1,19921,33
19920203,1992-02-03,19920203,199202,Qtr 1,2,February,Feb,6,34,3,2,Monday,Mon,1,19921,34
19920204,1992-02-04,19920204,199202,Qtr 1,2,February,Feb,6,35,4,3,Tuesday,Tue,1,19921,35
19920205,1992-02-05,19920205,199202,Qtr 1,2,February,Feb,6,36,5,4,Wednesday,Wed,1,19921,36
19920206,1992-02-06,19920206,199202,Qtr 1,2,February,Feb,6,37,6,5,Thursday,Thu,1,19921,37
19920207,1992-02-07,19920207,199202,Qtr 1,2,February,Feb,6,38,7,6,Friday,Fri,1,19921,38
19920208,1992-02-08,19920208,199202,Qtr 1,2,February,Feb,6,39,8,7,Saturday,Sat,1,19921,39
19920209,1992-02-09,19920209,199202,Qtr 1,2,February,Feb,6,40,9,1,Sunday,Sun,1,19921,40
19920210,1992-02-10,19920210,199202,Qtr 1,2,February,Feb,7,41,10,2,Monday,Mon,1,19921,41
19920211,1992-02-11,19920211,199202,Qtr 1,2,February,Feb,7,42,11,3,Tuesday,Tue,1,19921,42
19920212,1992-02-12,19920212,199202,Qtr 1,2,February,Feb,7,43,12,4,Wednesday,Wed,1,19921,43
19920213,1992-02-13,19920213,199202,Qtr 1,2,February,Feb,7,44,13,5,Thursday,Thu,1,19921,44
19920214,1992-02-14,19920214,199202,Qtr 1,2,February,Feb,7,45,14,6,Friday,Fri,1,19921,45
19920215,1992-02-15,19920215,199202,Qtr 1,2,February,Feb,7,46,15,7,Saturday,Sat,1,19921,46
19920216,1992-02-16,19920216,199202,Qtr 1,2,February,Feb,7,47,16,1,Sunday,Sun,1,19921,47
19920217,1992-02-17,19920217,199202,Qtr 1,2,February,Feb,8,48,17,2,Monday,Mon,1,19921,48
19920218,1992-02-18,19920218,199202,Qtr 1,2,February,Feb,8,49,18,3,Tuesday,Tue,1,19921,49
19920219,1992-02-19,19920219,199202,Qtr 1,2,February,Feb,8,50,19,4,Wednesday,Wed,1,19921,50
19920220,1992-02-20,19920220,199202,Qtr 1,2,February,Feb,8,51,20,5,Thursday,Thu,1,19921,51
19920221,1992-02-21,19920221,199202,Qtr 1,2,February,Feb,8,52,21,6,Friday,Fri,1,19921,52
19920222,1992-02-22,19920222,199202,Qtr 1,2,February,Feb,8,53,22,7,Saturday,Sat,1,19921,53
19920223,1992-02-23,19920223,199202,Qtr 1,2,February,Feb,8,54,23,1,Sunday,Sun,1,19921,54
19920224,1992-02-24,19920224,199202,Qtr 1,2,February,Feb,9,55,24,2,Monday,Mon,1,19921,55
19920225,1992-02-25,19920225,199202,Qtr 1,2,February,Feb,9,56,25,3,Tuesday,Tue,1,19921,56
19920226,1992-02-26,19920226,199202,Qtr 1,2,February,Feb,9,57,26,4,Wednesday,Wed,1,19921,57
19920227,1992-02-27,19920227,199202,Qtr 1,2,February,Feb,9,58,27,5,Thursday,Thu,1,19921,58
19920228,1992-02-28,19920228,199202,Qtr 1,2,February,Feb,9,59,28,6,Friday,Fri,1,19921,59
19920229,1992-02-29,19920229,199202,Qtr 1,2,February,Feb,9,60,29,7,Saturday,Sat,1,19921,60
19920301,1992-03-01,19920301,199203,Qtr 1,3,March,Mar,9,61,1,1,Sunday,Sun,1,19921,61
19920302,1992-03-02,19920302,199203,Qtr 1,3,March,Mar,10,62,2,2,Monday,Mon,1,19921,62
19920303,1992-03-03,19920303,199203,Qtr 1,3,March,Mar,10,63,3,3,Tuesday,Tue,1,19921,63
19920304,1992-03-04,19920304,199203,Qtr 1,3,March,Mar,10,64,4,4,Wednesday,Wed,1,19921,64
19920305,1992-03-05,19920305,199203,Qtr 1,3,March,Mar,10,65,5,5,Thursday,Thu,1,19921,65
19920306,1992-03-06,19920306,199203,Qtr 1,3,March,Mar,10,66,6,6,Friday,Fri,1,19921,66
19920307,1992-03-07,19920307,199203,Qtr 1,3,March,Mar,10,67,7,7,Saturday,Sat,1,19921,67
19920308,1992-03-08,19920308,199203,Qtr 1,3,March,Mar,10,68,8,1,Sunday,Sun,1,19921,68
19920309,1992-03-09,19920309,199203,Qtr 1,3,March,Mar,11,69,9,2,Monday,Mon,1,19921,69
19920310,1992-03-10,19920310,199203,Qtr 1,3,March,Mar,11,70,10,3,Tuesday,Tue,1,19921,70
19920311,1992-03-11,19920311,199203,Qtr 1,3,March,Mar,11,71,11,4,Wednesday,Wed,1,19921,71
19920312,1992-03-12,19920312,199203,Qtr 1,3,March,Mar,11,72,12,5,Thursday,Thu,1,19921,72
19920313,1992-03-13,19920313,199203,Qtr 1,3,March,Mar,11,73,13,6,Friday,Fri,1,19921,73
19920314,1992-03-14,19920314,199203,Qtr 1,3,March,Mar,11,74,14,7,Saturday,Sat,1,19921,74
19920315,1992-03-15,19920315,199203,Qtr 1,3,March,Mar,11,75,15,1,Sunday,Sun,1,19921,75
19920316,1992-03-16,19920316,199203,Qtr 1,3,March,Mar,12,76,16,2,Monday,Mon,1,19921,76
19920317,1992-03-17,19920317,199203,Qtr 1,3,March,Mar,12,77,17,3,Tuesday,Tue,1,19921,77
19920318,1992-03-18,19920318,199203,Qtr 1,3,March,Mar,12,78,18,4,Wednesday,Wed,1,19921,78
19920319,1992-03-19,19920319,199203,Qtr 1,3,March,Mar,12,79,19,5,Thursday,Thu,1,19921,79
19920320,1992-03-20,19920320,199203,Qtr 1,3,March,Mar,12,80,20,6,Friday,Fri,1,19921,80
19920321,1992-03-21,19920321,199203,Qtr 1,3,March,Mar,12,81,21,7,Saturday,Sat,1,19921,81
19920322,1992-03-22,19920322,199203,Qtr 1,3,March,Mar,12,82,22,1,Sunday,Sun,1,19921,82
19920323,1992-03-23,19920323,199203,Qtr 1,3,March,Mar,13,83,23,2,Monday,Mon,1,19921,83
19920324,1992-03-24,19920324,199203,Qtr 1,3,March,Mar,13,84,24,3,Tuesday,Tue,1,19921,84
19920325,1992-03-25,19920325,199203,Qtr 1,3,March,Mar,13,85,25,4,Wednesday,Wed,1,19921,85
19920326,1992-03-26,19920326,199203,Qtr 1,3,March,Mar,13,86,26,5,Thursday,Thu,1,19921,86
19920327,1992-03-27,19920327,199203,Qtr 1,3,March,Mar,13,87,27,6,Friday,Fri,1,19921,87
19920328,1992-03-28,19920328,199203,Qtr 1,3,March,Mar,13,88,28,7,Saturday,Sat,1,19921,88
19920329,1992-03-29,19920329,199203,Qtr 1,3,March,Mar,13,89,29,1,Sunday,Sun,1,19921,89
19920330,1992-03-30,19920330,199203,Qtr 1,3,March,Mar,14,90,30,2,Monday,Mon,1,19921,90
19920331,1992-03-31,19920331,199203,Qtr 1,3,March,Mar,14,91,31,3,Tuesday,Tue,1,19921,91
19920401,1992-04-01,19920401,199204,Qtr 2,4,April,Apr,14,92,1,4,Wednesday,Wed,2,19922,1
19920402,1992-04-02,19920402,199204,Qtr 2,4,April,Apr,14,93,2,5,Thursday,Thu,2,19922,2
19920403,1992-04-03,19920403,199204,Qtr 2,4,April,Apr,14,94,3,6,Friday,Fri,2,19922,3
19920404,1992-04-04,19920404,199204,Qtr 2,4,April,Apr,14,95,4,7,Saturday,Sat,2,19922,4
19920405,1992-04-05,19920405,199204,Qtr 2,4,April,Apr,14,96,5,1,Sunday,Sun,2,19922,5
19920406,1992-04-06,19920406,199204,Qtr 2,4,April,Apr,15,97,6,2,Monday,Mon,2,19922,6
19920407,1992-04-07,19920407,199204,Qtr 2,4,April,Apr,15,98,7,3,Tuesday,Tue,2,19922,7
19920408,1992-04-08,19920408,199204,Qtr 2,4,April,Apr,15,99,8,4,Wednesday,Wed,2,19922,8
19920409,1992-04-09,19920409,199204,Qtr 2,4,April,Apr,15,100,9,5,Thursday,Thu,2,19922,9
19920410,1992-04-10,19920410,199204,Qtr 2,4,April,Apr,15,101,10,6,Friday,Fri,2,19922,10
19920411,1992-04-11,19920411,199204,Qtr 2,4,April,Apr,15,102,11,7,Saturday,Sat,2,19922,11
19920412,1992-04-12,19920412,199204,Qtr 2,4,April,Apr,15,103,12,1,Sunday,Sun,2,19922,12
19920413,1992-04-13,19920413,199204,Qtr 2,4,April,Apr,16,104,13,2,Monday,Mon,2,19922,13
19920414,1992-04-14,19920414,199204,Qtr 2,4,April,Apr,16,105,14,3,Tuesday,Tue,2,19922,14
19920415,1992-04-15,19920415,199204,Qtr 2,4,April,Apr,16,106,15,4,Wednesday,Wed,2,19922,15
19920416,1992-04-16,19920416,199204,Qtr 2,4,April,Apr,16,107,16,5,Thursday,Thu,2,19922,16
19920417,1992-04-17,19920417,199204,Qtr 2,4,April,Apr,16,108,17,6,Friday,Fri,2,19922,17
19920418,1992-04-18,19920418,199204,Qtr 2,4,April,Apr,16,109,18,7,Saturday,Sat,2,19922,18
19920419,1992-04-19,19920419,199204,Qtr 2,4,April,Apr,16,110,19,1,Sunday,Sun,2,19922,19
19920420,1992-04-20,19920420,199204,Qtr 2,4,April,Apr,17,111,20,2,Monday,Mon,2,19922,20
19920421,1992-04-21,19920421,199204,Qtr 2,4,April,Apr,17,112,21,3,Tuesday,Tue,2,19922,21
19920422,1992-04-22,19920422,199204,Qtr 2,4,April,Apr,17,113,22,4,Wednesday,Wed,2,19922,22
19920423,1992-04-23,19920423,199204,Qtr 2,4,April,Apr,17,114,23,5,Thursday,Thu,2,19922,23
19920424,1992-04-24,19920424,199204,Qtr 2,4,April,Apr,17,115,24,6,Friday,Fri,2,19922,24
19920425,1992-04-25,19920425,199204,Qtr 2,4,April,Apr,17,116,25,7,Saturday,Sat,2,19922,25
